id,aspect,level,key_behaviour,score
p02,Kendali Mutu,3,Menyusun tindakan perbaikan beserta pemantauannya,3
p02,Kendali Mutu,3,Melatih rekan menerapkan standar mutu,3
p02,Kendali Mutu,4,Menyusun standar mutu untuk satu lini kerja,2
p02,Kendali Mutu,4,Menilai kesiapan mutu sebelum layanan diluncurkan,3
p02,Kendali Mutu,4,Menghubungkan data mutu dengan keputusan operasional,3
p02,Kendali Mutu,5,Menetapkan sistem mutu tingkat perusahaan,4
p02,Kendali Mutu,5,Menjadikan mutu sebagai ukuran kinerja lintas unit,2
p02,Kendali Mutu,5,Mewakili perusahaan dalam sertifikasi dan audit mutu,2
p02,Manajemen Rantai Pasok,1,Mencatat penerimaan dan pengeluaran barang dengan tertib,1
p02,Manajemen Rantai Pasok,1,Menyiapkan dokumen pengadaan rutin,2
p02,Manajemen Rantai Pasok,1,Memantau tingkat persediaan terhadap batas yang ditetapkan,1
p02,Manajemen Rantai Pasok,2,Menyusun rencana kebutuhan berdasarkan permintaan,3
p02,Manajemen Rantai Pasok,2,Membandingkan penawaran pemasok pada kriteria yang jelas,3
p02,Manajemen Rantai Pasok,2,Menangani keterlambatan pasokan dengan prosedur yang ada,3
p02,Manajemen Rantai Pasok,3,Menegosiasikan syarat dengan pemasok,2
p02,Manajemen Rantai Pasok,3,Menilai kinerja pemasok berdasarkan data,2
p02,Manajemen Rantai Pasok,3,Menyeimbangkan biaya persediaan dengan risiko kekosongan,1
p02,Manajemen Rantai Pasok,4,Merancang strategi pasokan untuk satu kategori,3
p02,Manajemen Rantai Pasok,4,Menyiapkan rencana cadangan atas risiko pasokan,2
p02,Manajemen Rantai Pasok,4,Menyusun kemitraan jangka panjang dengan pemasok utama,3
p02,Manajemen Rantai Pasok,5,Menetapkan arah rantai pasok perusahaan,2
p02,Manajemen Rantai Pasok,5,Menilai risiko rantai pasok tingkat organisasi,2
p02,Manajemen Rantai Pasok,5,Menghubungkan keputusan pasokan dengan strategi bisnis,2
p02,Pengelolaan Data,1,Mengambil data dengan kueri sederhana sesuai permintaan,5
p02,Pengelolaan Data,1,Mengenali arti kolom pada tabel yang dipakainya,4
p02,Pengelolaan Data,1,Menyajikan data dalam bentuk yang mudah dibaca,3
p02,Pengelolaan Data,2,Menyusun kueri gabungan lintas tabel,3
p02,Pengelolaan Data,2,Memeriksa kewajaran data sebelum dipakai,3
p02,Pengelolaan Data,2,Membuat alur pengolahan data yang berjalan berulang,4
p02,Pengelolaan Data,3,Merancang struktur data untuk kebutuhan baru,4
p02,Pengelolaan Data,3,Menelusuri sumber ketidakcocokan angka antar laporan,5
p02,Pengelolaan Data,3,Menjaga alur data tetap berjalan saat sumbernya berubah,3
p02,Pengelolaan Data,4,Menetapkan definisi baku untuk ukuran yang dipakai bersama,4
p02,Pengelolaan Data,4,Merancang tata kelola mutu data pada satu ranah,4
p02,Pengelolaan Data,4,Menilai kelayakan data untuk kebutuhan analitik lanjutan,4
p02,Pengelolaan Data,5,Menetapkan arah pengelolaan data tingkat organisasi,3
p02,Pengelolaan Data,5,Menjadikan data sebagai dasar keputusan lintas fungsi,3
p02,Pengelolaan Data,5,Membangun kemampuan olah data di tim lain,4
p03,Keandalan,1,Hadir dan merespons sesuai komitmen waktu yang disepakati,5
p03,Keandalan,1,Menyelesaikan tugas administratif tepat waktu,5
p03,Keandalan,1,Memberi tahu lebih awal jika ada keterlambatan,3
p03,Keandalan,2,Menepati janji kecil secara konsisten dari waktu ke waktu,4
p03,Keandalan,2,Menyelesaikan tindak lanjut tanpa perlu diingatkan,5
p03,Keandalan,2,Menjaga akurasi informasi yang disampaikan kepada klien,3
p03,Keandalan,3,Menjadi titik kontak yang bisa diandalkan tanpa pengawasan,3
p03,Keandalan,3,Mengambil tanggung jawab atas kesalahan dan memperbaikinya,4
p03,Keandalan,3,Menjaga konsistensi mutu layanan lintas seluruh akun yang dipegang,3
p03,Keandalan,4,Menepati komitmen meski kondisi berubah atau menjadi sulit,4
p03,Keandalan,4,Menjadi penjamin kualitas bagi pekerjaan rekan pada akun bersama,5
p03,Keandalan,4,Menjaga kepercayaan klien melalui masa transisi organisasi,4
p03,Keandalan,5,Reputasi keandalannya menjadi alasan klien memperpanjang kontrak,3
p03,Keandalan,5,Menetapkan standar akuntabilitas yang diikuti tim,5
p03,Keandalan,5,Dipercaya menangani akun paling sensitif bagi perusahaan,4
p03,Koordinasi Lintas Fungsi,1,Meneruskan permintaan klien ke tim terkait dengan informasi lengkap,5
p03,Koordinasi Lintas Fungsi,1,Menghadiri koordinasi internal sesuai jadwal,3
p03,Koordinasi Lintas Fungsi,1,Memberi kabar kepada klien setelah menerima jawaban internal,5
p03,Koordinasi Lintas Fungsi,2,Memastikan tindak lanjut internal berjalan tanpa perlu diingatkan klien,5
p03,Koordinasi Lintas Fungsi,2,Menyelaraskan ekspektasi waktu antara klien dan tim pelaksana,5
p03,Koordinasi Lintas Fungsi,2,Mendokumentasikan kesepakatan lintas tim secara tertulis,3
p03,Koordinasi Lintas Fungsi,3,Mengoordinasikan beberapa tim sekaligus untuk menyelesaikan isu klien,5
p03,Koordinasi Lintas Fungsi,3,Menengahi perbedaan prioritas antara klien dan tim internal,4
p03,Koordinasi Lintas Fungsi,3,Menjaga satu sumber kebenaran informasi untuk akun yang dipegang,4
p03,Koordinasi Lintas Fungsi,4,Menyelaraskan rencana pengembangan internal dengan rencana bisnis klien,4
p03,Koordinasi Lintas Fungsi,4,Mengelola ketergantungan antar tim pada implementasi berskala besar,5
p03,Koordinasi Lintas Fungsi,4,Mengangkat hambatan struktural ke tingkat yang bisa memutuskan,3
p03,Koordinasi Lintas Fungsi,5,Membangun mekanisme kolaborasi lintas fungsi untuk akun besar,4
p03,Koordinasi Lintas Fungsi,5,Menetapkan model tata kelola akun yang dipakai seluruh tim,3
p03,Koordinasi Lintas Fungsi,5,Menyelaraskan tujuan komersial dan operasional di tingkat organisasi,3
p03,Pemantauan Kinerja Akun,1,Mencatat status akun secara berkala sesuai format yang ditentukan,4
p03,Pemantauan Kinerja Akun,1,Melaporkan perkembangan tanpa diminta atasan,5
p03,Pemantauan Kinerja Akun,1,Mengenali ketika sebuah komitmen belum terpenuhi,4
p03,Pemantauan Kinerja Akun,2,Meninjau pemakaian dan pencapaian klien pada setiap periode,3
p03,Pemantauan Kinerja Akun,2,Membandingkan realisasi dengan target yang disepakati,5
p03,Pemantauan Kinerja Akun,2,Menandai penyimpangan yang perlu perhatian lebih lanjut,3
p03,Pemantauan Kinerja Akun,3,Mengevaluasi kesenjangan antara yang dijanjikan dan yang terealisasi,5
p03,Pemantauan Kinerja Akun,3,Menelusuri penyebab penyimpangan hingga ke akarnya,3
p03,Pemantauan Kinerja Akun,3,Menyesuaikan rencana kerja akun berdasarkan hasil evaluasi,5
p03,Pemantauan Kinerja Akun,4,Memimpin tinjauan kinerja berkala bersama klien secara terstruktur,3
p03,Pemantauan Kinerja Akun,4,Mengevaluasi efektivitas tindakan koreksi yang sudah dijalankan,5
p03,Pemantauan Kinerja Akun,4,Mengidentifikasi pola lintas akun yang menandakan masalah sistemik,4
p03,Pemantauan Kinerja Akun,5,Menetapkan kerangka evaluasi untuk seluruh portofolio akun,5
p03,Pemantauan Kinerja Akun,5,Menghubungkan hasil pemantauan dengan keputusan alokasi sumber daya,5
p03,Pemantauan Kinerja Akun,5,Membangun disiplin evaluasi berbasis bukti di dalam tim,4
p03,Inisiatif,1,Mengerjakan daftar prospek yang diberikan hingga tuntas,3
p03,Inisiatif,1,Melaporkan peluang yang ditemukan secara tidak sengaja,3
p03,Inisiatif,1,Meminta pekerjaan tambahan ketika target harian selesai,1
p03,Inisiatif,2,Mencari prospek tambahan dari sumber yang sudah tersedia,3
p03,Inisiatif,2,Mengusulkan perbaikan kecil pada materi atau proses penjualan,1
p03,Inisiatif,2,Menindaklanjuti peluang lintas produk tanpa diminta,3
p03,Inisiatif,3,Menyusun daftar target sendiri berdasarkan riset segmen,1
p03,Inisiatif,3,Menguji pendekatan baru dan mengukur hasilnya secara mandiri,2
p03,Inisiatif,3,Mengambil alih akun bermasalah sebelum menjadi eskalasi,2
p03,Inisiatif,4,Membuka kanal atau segmen baru atas inisiatif sendiri,3
p03,Inisiatif,4,Membangun kemitraan eksternal yang menghasilkan aliran prospek,1
p03,Inisiatif,4,Menginisiasi proyek lintas fungsi untuk mengatasi hambatan penjualan,2
p03,Inisiatif,5,Menciptakan peluang pasar baru yang berkembang menjadi lini bisnis,2
p03,Inisiatif,5,Mendorong perubahan strategi komersial berdasarkan temuan lapangan,2
p03,Inisiatif,5,Membangun budaya proaktif yang direplikasi tim lain,1
p03,Mendengar Aktif,1,Mencatat hal yang disampaikan klien tanpa memotong pembicaraan,3
p03,Mendengar Aktif,1,Mengulang kembali informasi faktual dengan benar,4
p03,Mendengar Aktif,1,Menahan diri untuk tidak langsung menawarkan produk,3
p03,Mendengar Aktif,2,Mengonfirmasi pemahaman atas poin utama sebelum melanjutkan,2
p03,Mendengar Aktif,2,Mengajukan pertanyaan klarifikasi saat ada informasi yang kabur,3
p03,Mendengar Aktif,2,Menyesuaikan kecepatan bicara dengan gaya lawan bicara,4
p03,Mendengar Aktif,3,Menggali pernyataan implisit dengan pertanyaan lanjutan yang relevan,2
p03,Mendengar Aktif,3,Membedakan keluhan permukaan dari masalah yang sebenarnya,3
p03,Mendengar Aktif,3,"Merangkum kebutuhan klien dengan bahasa klien, bukan bahasa produk",3
p03,Mendengar Aktif,4,"Menangkap kebutuhan yang tidak terucap dari nada, jeda, dan keraguan",4
p03,Mendengar Aktif,4,Mengelola percakapan multi-pihak dan memastikan setiap suara terdengar,2
p03,Mendengar Aktif,4,Mengenali ketika jawaban klien menghindari isu yang sesungguhnya,3
p03,Mendengar Aktif,5,Melatih rekan kerja membaca sinyal halus dalam percakapan komersial,2
p03,Mendengar Aktif,5,Merancang panduan diskusi diagnostik yang dipakai tim,2
p03,Mendengar Aktif,5,Menggunakan wawasan dari lapangan sebagai masukan strategi produk,4
p03,Ketahanan Tekanan,1,Tetap menjalankan tugas rutin ketika target belum tercapai,3
p03,Ketahanan Tekanan,1,Menerima umpan balik korektif tanpa sikap defensif,4
p03,Ketahanan Tekanan,1,Meminta bantuan ketika beban terasa berlebihan,4
p03,Ketahanan Tekanan,2,Menjaga kualitas kerja saat menghadapi penolakan berulang,3
p03,Ketahanan Tekanan,2,Memisahkan penolakan atas produk dari penilaian pribadi,2
p03,Ketahanan Tekanan,2,Menjaga profesionalisme saat berhadapan dengan klien yang keras,4
p03,Ketahanan Tekanan,3,Tetap tenang dan terstruktur ketika kesepakatan besar batal mendadak,3
p03,Ketahanan Tekanan,3,Mengelola beban akhir kuartal tanpa penurunan kualitas,4
p03,Ketahanan Tekanan,3,Memulihkan diri dengan cepat setelah kemunduran signifikan,3
p03,Ketahanan Tekanan,4,Menjaga performa dan kejernihan berpikir saat tekanan target tinggi,4
p03,Ketahanan Tekanan,4,Menstabilkan rekan kerja yang sedang mengalami tekanan berat,2
p03,Ketahanan Tekanan,4,Mengambil keputusan sulit di bawah ketidakpastian informasi,3
p03,Ketahanan Tekanan,5,Menjadi penstabil tim saat krisis komersial atau perubahan besar,4
p03,Ketahanan Tekanan,5,Merancang mekanisme kerja yang mengurangi tekanan struktural tim,3
p03,Ketahanan Tekanan,5,Menjaga arah jangka panjang ketika tekanan jangka pendek memuncak,4
p03,Orientasi Melayani,1,Merespons permintaan klien dalam tenggat yang dijanjikan,2
p03,Orientasi Melayani,1,Bersikap sopan dan membantu dalam setiap interaksi,2
p03,Orientasi Melayani,1,Menyampaikan informasi yang diminta secara lengkap,1
p03,Orientasi Melayani,2,Mencari solusi di luar jawaban standar ketika prosedur tidak memadai,3
p03,Orientasi Melayani,2,Menawarkan bantuan sebelum diminta pada isu yang terlihat,3
p03,Orientasi Melayani,2,Menindaklanjuti hingga klien mengonfirmasi masalahnya selesai,2
p03,Orientasi Melayani,3,Memperjuangkan kepentingan klien di forum internal perusahaan,2
p03,Orientasi Melayani,3,Mengorbankan kenyamanan pribadi untuk kebutuhan klien yang mendesak,2
p03,Orientasi Melayani,3,Menjaga transparansi termasuk saat menyampaikan kabar buruk,2
p03,Orientasi Melayani,4,Menyeimbangkan kepentingan klien dan perusahaan pada keputusan sulit,2
p03,Orientasi Melayani,4,Menolak permintaan klien dengan cara yang justru memperkuat kepercayaan,3
p03,Orientasi Melayani,4,Mengubah klien yang kecewa menjadi pendukung aktif,2
p03,Orientasi Melayani,5,Menanamkan orientasi melayani sebagai budaya kerja tim,3
p03,Orientasi Melayani,5,Merancang ulang proses internal berdasarkan kebutuhan klien,1
p03,Orientasi Melayani,5,Menjadi tolok ukur hubungan klien yang dirujuk organisasi,3
p03,Perbaikan Proses,1,Menjalankan proses kerja sesuai prosedur,4
p03,Perbaikan Proses,1,Mencatat hambatan yang ditemui saat bekerja,2
p03,Perbaikan Proses,1,Mengenali langkah kerja yang jadi tanggung jawabnya,2
p03,Perbaikan Proses,2,Memetakan alur kerja satu proses,4
p03,Perbaikan Proses,2,Mengusulkan perbaikan kecil dari pengalaman lapangan,4
p03,Perbaikan Proses,2,Mengukur waktu dan hasil satu proses,4
p03,Perbaikan Proses,3,Menemukan akar pemborosan pada proses berjalan,4
p03,Perbaikan Proses,3,Merancang perbaikan proses beserta cara mengukurnya,3
p03,Perbaikan Proses,3,Menjalankan uji coba perbaikan pada lingkup terbatas,3
p03,Perbaikan Proses,4,Merancang ulang proses lintas unit,3
p03,Perbaikan Proses,4,Menilai dampak perubahan proses terhadap mutu dan biaya,3
p03,Perbaikan Proses,4,Menjadikan perbaikan bertahan lewat standar baru,3
p03,Perbaikan Proses,5,Menetapkan arah keunggulan operasional perusahaan,3
p03,Perbaikan Proses,5,Membangun kebiasaan perbaikan berkelanjutan di seluruh unit,4
p03,Perbaikan Proses,5,Menyeimbangkan efisiensi dengan mutu layanan di tingkat organisasi,3
p03,Kendali Mutu,1,Memeriksa hasil kerja terhadap daftar periksa yang ada,5
p03,Kendali Mutu,1,Mencatat temuan ketidaksesuaian,5
p03,Kendali Mutu,1,Mengikuti prosedur penanganan produk cacat,5
p03,Kendali Mutu,2,Menilai mutu dengan ukuran yang ditetapkan,4
p03,Kendali Mutu,2,Menelusuri penyebab langsung ketidaksesuaian,5
p03,Kendali Mutu,2,Menyiapkan laporan mutu berkala,5
p03,Kendali Mutu,3,Menganalisis pola ketidaksesuaian yang berulang,5
p03,Kendali Mutu,3,Menyusun tindakan perbaikan beserta pemantauannya,5
p03,Kendali Mutu,3,Melatih rekan menerapkan standar mutu,5
p03,Kendali Mutu,4,Menyusun standar mutu untuk satu lini kerja,4
p03,Kendali Mutu,4,Menilai kesiapan mutu sebelum layanan diluncurkan,5
p03,Kendali Mutu,4,Menghubungkan data mutu dengan keputusan operasional,4
p03,Kendali Mutu,5,Menetapkan sistem mutu tingkat perusahaan,4
p03,Kendali Mutu,5,Menjadikan mutu sebagai ukuran kinerja lintas unit,4
p03,Kendali Mutu,5,Mewakili perusahaan dalam sertifikasi dan audit mutu,5
p03,Manajemen Rantai Pasok,1,Mencatat penerimaan dan pengeluaran barang dengan tertib,3
p03,Manajemen Rantai Pasok,1,Menyiapkan dokumen pengadaan rutin,4
p03,Manajemen Rantai Pasok,1,Memantau tingkat persediaan terhadap batas yang ditetapkan,3
p03,Manajemen Rantai Pasok,2,Menyusun rencana kebutuhan berdasarkan permintaan,3
p03,Manajemen Rantai Pasok,2,Membandingkan penawaran pemasok pada kriteria yang jelas,3
p03,Manajemen Rantai Pasok,2,Menangani keterlambatan pasokan dengan prosedur yang ada,3
p03,Manajemen Rantai Pasok,3,Menegosiasikan syarat dengan pemasok,4
p03,Manajemen Rantai Pasok,3,Menilai kinerja pemasok berdasarkan data,4
p03,Manajemen Rantai Pasok,3,Menyeimbangkan biaya persediaan dengan risiko kekosongan,3
p03,Manajemen Rantai Pasok,4,Merancang strategi pasokan untuk satu kategori,3
p03,Manajemen Rantai Pasok,4,Menyiapkan rencana cadangan atas risiko pasokan,4
p03,Manajemen Rantai Pasok,4,Menyusun kemitraan jangka panjang dengan pemasok utama,3
p03,Manajemen Rantai Pasok,5,Menetapkan arah rantai pasok perusahaan,2
p03,Manajemen Rantai Pasok,5,Menilai risiko rantai pasok tingkat organisasi,4
p03,Manajemen Rantai Pasok,5,Menghubungkan keputusan pasokan dengan strategi bisnis,4
p03,Pengelolaan Data,1,Mengambil data dengan kueri sederhana sesuai permintaan,3
p03,Pengelolaan Data,1,Mengenali arti kolom pada tabel yang dipakainya,2
p03,Pengelolaan Data,1,Menyajikan data dalam bentuk yang mudah dibaca,2
p03,Pengelolaan Data,2,Menyusun kueri gabungan lintas tabel,2
p03,Pengelolaan Data,2,Memeriksa kewajaran data sebelum dipakai,2
p03,Pengelolaan Data,2,Membuat alur pengolahan data yang berjalan berulang,4
p03,Pengelolaan Data,3,Merancang struktur data untuk kebutuhan baru,2
p03,Pengelolaan Data,3,Menelusuri sumber ketidakcocokan angka antar laporan,3
p03,Pengelolaan Data,3,Menjaga alur data tetap berjalan saat sumbernya berubah,2
p03,Pengelolaan Data,4,Menetapkan definisi baku untuk ukuran yang dipakai bersama,2
p03,Pengelolaan Data,4,Merancang tata kelola mutu data pada satu ranah,2
p03,Pengelolaan Data,4,Menilai kelayakan data untuk kebutuhan analitik lanjutan,4
p03,Pengelolaan Data,5,Menetapkan arah pengelolaan data tingkat organisasi,4
p03,Pengelolaan Data,5,Menjadikan data sebagai dasar keputusan lintas fungsi,4
p03,Pengelolaan Data,5,Membangun kemampuan olah data di tim lain,4
p04,Keandalan,1,Hadir dan merespons sesuai komitmen waktu yang disepakati,3
p04,Keandalan,1,Menyelesaikan tugas administratif tepat waktu,4
p04,Keandalan,1,Memberi tahu lebih awal jika ada keterlambatan,3
p04,Keandalan,2,Menepati janji kecil secara konsisten dari waktu ke waktu,3
p04,Keandalan,2,Menyelesaikan tindak lanjut tanpa perlu diingatkan,4
p04,Keandalan,2,Menjaga akurasi informasi yang disampaikan kepada klien,4
p04,Keandalan,3,Menjadi titik kontak yang bisa diandalkan tanpa pengawasan,3
p04,Keandalan,3,Mengambil tanggung jawab atas kesalahan dan memperbaikinya,5
p04,Keandalan,3,Menjaga konsistensi mutu layanan lintas seluruh akun yang dipegang,3
p04,Keandalan,4,Menepati komitmen meski kondisi berubah atau menjadi sulit,5
p04,Keandalan,4,Menjadi penjamin kualitas bagi pekerjaan rekan pada akun bersama,4
p04,Keandalan,4,Menjaga kepercayaan klien melalui masa transisi organisasi,3
p04,Keandalan,5,Reputasi keandalannya menjadi alasan klien memperpanjang kontrak,5
p04,Keandalan,5,Menetapkan standar akuntabilitas yang diikuti tim,4
p04,Keandalan,5,Dipercaya menangani akun paling sensitif bagi perusahaan,5
p04,Koordinasi Lintas Fungsi,1,Meneruskan permintaan klien ke tim terkait dengan informasi lengkap,1
p04,Koordinasi Lintas Fungsi,1,Menghadiri koordinasi internal sesuai jadwal,2
p04,Koordinasi Lintas Fungsi,1,Memberi kabar kepada klien setelah menerima jawaban internal,1
p04,Koordinasi Lintas Fungsi,2,Memastikan tindak lanjut internal berjalan tanpa perlu diingatkan klien,1
p04,Koordinasi Lintas Fungsi,2,Menyelaraskan ekspektasi waktu antara klien dan tim pelaksana,1
p04,Koordinasi Lintas Fungsi,2,Mendokumentasikan kesepakatan lintas tim secara tertulis,1
p04,Koordinasi Lintas Fungsi,3,Mengoordinasikan beberapa tim sekaligus untuk menyelesaikan isu klien,1
p04,Koordinasi Lintas Fungsi,3,Menengahi perbedaan prioritas antara klien dan tim internal,2
p04,Koordinasi Lintas Fungsi,3,Menjaga satu sumber kebenaran informasi untuk akun yang dipegang,2
p04,Koordinasi Lintas Fungsi,4,Menyelaraskan rencana pengembangan internal dengan rencana bisnis klien,2
p04,Koordinasi Lintas Fungsi,4,Mengelola ketergantungan antar tim pada implementasi berskala besar,1
p04,Koordinasi Lintas Fungsi,4,Mengangkat hambatan struktural ke tingkat yang bisa memutuskan,1
p04,Koordinasi Lintas Fungsi,5,Membangun mekanisme kolaborasi lintas fungsi untuk akun besar,2
p04,Koordinasi Lintas Fungsi,5,Menetapkan model tata kelola akun yang dipakai seluruh tim,1
p04,Koordinasi Lintas Fungsi,5,Menyelaraskan tujuan komersial dan operasional di tingkat organisasi,1
p04,Pemantauan Kinerja Akun,1,Mencatat status akun secara berkala sesuai format yang ditentukan,2
p04,Pemantauan Kinerja Akun,1,Melaporkan perkembangan tanpa diminta atasan,3
